Key,Id,French(fr)
"Dialogs_HScene_Gym_Stretch1_IShouldContinue_0_Player",62917722195,"Je devrais m'arrêter là... c'est bien trop risqué de continuer"
"Dialogs_HScene_Gym_Stretch1_LucyEnough_0_Lucy",62917722196,"Ok"
"Dialogs_HScene_Gym_Stretch2_HerHair_0_Player",62917722197,"""Ses cheveux...sentent si bon..."""
"Dialogs_HScene_Home_Lucy_RoomNight_HJ_1_WowSoBug_0_Lucy",62917722198,"Wow"
"Dialogs_HScene_Home_Lucy_RoomNight_HJ_1_WowSoBug_1_Lucy",62917722199,"J'aurai jamais pensé que tu cacherais quelque chose d'AUSSI énorme là-dedans"
"Dialogs_HScene_Home_Lucy_RoomNight_HJ_1_2SecondTimeSeen_0_Player",62917722200,".  .  ."
"Dialogs_HScene_Home_Lucy_RoomNight_HJ_3_LetMeHave_0_Lucy",62921916416,"Laisse-moi le toucher"
"Dialogs_HScene_Home_Lucy_RoomNight_HJ_4_WowItsEvenbigge_0_Lucy",62921916417,"C'est même plus gros que ma tête"
"Dialogs_HScene_Home_Lucy_RoomNight_HJ_4_WowItsEvenbigge_1_Lucy",62921916418,"Tu aimes ça?"
"Dialogs_HScene_Home_Lucy_RoomNight_HJ_4_1Yeah_0_Player",62921916419,"Ouaiis... ah~"
"Dialogs_HScene_Home_Lucy_RoomNight_HJ_4_1Yeah_1_Lucy",62921916420,"C'est si charmant de te voir comme ça"
"Dialogs_HScene_Home_Lucy_RoomNight_HJ_4_2WonderfulHands_0_Player",62921916421,"Tu as des mains merveilleuses..."
"Dialogs_HScene_Home_Lucy_RoomNight_HJ_4_2WonderfulHands_1_Lucy",62921916422,"Imagine ce que les autres parties de mon corps peuvent faire"
"Dialogs_HScene_Home_Lucy_RoomNight_HJ_4_2WonderfulHands_2_Player",62921916423,"J'ai hâte de le découvrir"
"Dialogs_HScene_Home_Lucy_RoomNight_HJ_4_2WonderfulHands_3_Lucy",62921916424,"Tu penses que ça arrivera?"
"Dialogs_HScene_Home_Lucy_RoomNight_HJ_4_2WonderfulHands_4_Player",62921916425,"Tu penses que ça n'arrivera pas?"
"Dialogs_HScene_Home_Lucy_RoomNight_HJ_4_2WonderfulHands_5_Lucy",62921916426,"Ahah"
"Dialogs_HScene_Home_Lucy_RoomNight_HJ_4_2WonderfulHands_6_Lucy",62921916427,"On verra..."
"Dialogs_HScene_Home_Lucy_RoomNight_HJ_5_Cumming_0_Player",62921916428,"Je... ah~"
"Dialogs_HScene_Home_Lucy_RoomNight_HJ_5_Cumming_1_Lucy",62921916429,"Sors tout"
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_1_2NotEnoughTimes_0_Player",62921916430,"""J'ai vraiment envie de toucher ses seins... mais je pense que c'est trop tôt tout de suite..."""
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_1_2NotEnoughTimes_1_Player",62921916431,"""Arrêtons pour l'instant"""
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_2_TouchBoobs_0_Lucy",62921916432,"Mhm~"
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_3_1FirstTimeOnTop_0_Lucy",62921916433,"Alors comme ça tu aimes mes seins, hein?"
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_3_2SecondOnTop_0_Lucy",62921916434,".  .  ."
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_4_YouLIkeThem_0_Lucy",62921916435,"Tu les aimes alors?"
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_4_YouLIkeThem_1_Lucy",62921916436,"Vas-y"
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_4_YouLIkeThem_2_Lucy",62921916437,"Touche-les"
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_5_OnTouch_0_Lucy",62921916438,"Héhé"
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_5_OnTouch_1_Player",62921916439,"""Ils sont si doux... J'aimerais pouvoir les sucer..."""
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_5_OnTouch_2_Player",62921916440,"""Je devrais essayer?"""
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_6_TooSoonToSuck_0_Player",62921916441,"""Peut-être pas cette fois... Je sens, que c'est un peut trop tôt pour ça"""
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_7_SuckOnBobs_0_Lucy",62921916442,"Ahhh~"
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_7_SuckOnBobs_1_Lucy",62921916443,"@{player}..."
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_7_SuckOnBobs_2_Lucy",62921916444,"S'il te plaît, soit un peu plus doux"
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_8_FellYourDick_0_Lucy",62921916445,"@{player}..."
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_8_FellYourDick_1_Lucy",62921916446,"Quelque chose est en train de me piquer... là-dessous"
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_8_1Sorry_0_Player",62921916447,"""Oh merde..."""
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_8_1Sorry_1_Player",62921916448,"Ouais... désolé"
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_8_2YouLikeIt_0_Player",62921916449,"Tu aimes ça?"
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_8_2YouLikeIt_1_Lucy",62921916450,"Je sais pas"
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_9_LetMesee_0_Lucy",62921916451,"Laisse-moi voir"
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_9_LetMesee_1_Player",62921916452,"Quoi?"
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_9_LetMesee_2_Lucy",62921916453,"J'ai envie de le voir"
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_9_LetMesee_3_Lucy",62921916454,"Allez, ne sois pas timide"
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_9_LetMesee_4_Lucy",62921916455,"Enlève ton calceçon"
"Dialogs_HScene_Home_Sarah_Kitchen_1_WhatAreU_0_Sarah",62921916456,"@{player}..."
"Dialogs_HScene_Home_Sarah_Kitchen_1_WhatAreU_1_Sarah",62921916457,"Qu'est-ce que tu es entrain de faire?"
"Dialogs_HScene_Home_Sarah_Kitchen_2_Stp_0_Sarah",62921916458,"@{player}..."
"Dialogs_HScene_Home_Sarah_Kitchen_3_PlsPl_0_Sarah",62921916459,"S'il te plaît...@{player}"
"Dialogs_HScene_Home_Sarah_Kitchen_4_Stop_0_Sarah",62921916460,"Arrête...@{player}"
"Dialogs_HScene_Home_Sarah_Kitchen_4_Stop_1_Sarah",62921916461,"Pas ici"
"Dialogs_HScene_Home_Sarah_Kitchen_5_GrbAssFail_0_Sarah",62921916462,"Ça suffit"
"Dialogs_HScene_Home_Sarah_Kitchen_5_GrbAssFail_1_Sarah",62921916463,"Part, je t'en prie"
"Dialogs_HScene_MiaStoringRoom_AfterKissing_0_Player",62921916464,"""Waouh... c'était chaud"""
"Dialogs_HScene_MiaStoringRoom_Ah_0_Player",62921916465,"Ah~"
"Dialogs_HScene_MiaStoringRoom_OnStartSuck_0_Player",62921916466,"Mhhh~"
"Dialogs_HScene_MiaStoringRoom_SheSpedUp_0_Player",62921916467,"Mhh~"
"Dialogs_HScene_MiaStoringRoom_SheSpedUp_1_Player",62921916468,"""Elle a accéléré..."""
"Dialogs_HScene_MiaStoringRoom_SheSpedUp_2_Player",62921916469,"""À ce rythme, je ne tiendrai pas longtemps"""
"Dialogs_HScene_MiaStoringRoom_SheSpedUp_3_Mia",62921916470,".  .  ."
"Dialogs_HScene_MiaStoringRoom_SheSpedUp_4_Mia",62921916471,"Tu fais des sons si obscènes..."
"Dialogs_HScene_MiaStoringRoom_SheSpedUp_5_Mia",62921916472,"On dirait que t'aimes vraiment ce que je fais"
"Dialogs_HScene_MiaStoringRoom_SheSpedUp_6_Player",62921916473,"O... ouais~"
"Dialogs_HScene_MiaStoringRoom_SheSpedUp_7_Mia",62921916474,"Alors..."
"Dialogs_HScene_MiaStoringRoom_StepAway_0_Player",62921916475,"""Hm?"""
"Dialogs_HScene_MiaStoringRoom_StepAway_1_Player",62921916476,"""Elle s'est éloignée... Ai-je fais quelque chose de mal?"""
"Dialogs_HScene_MiaStoringRoom_WhatAreYouDoing_0_Player",62921916477,"""Quo..."""
"Dialogs_HScene_MiaStoringRoom_WhyStop_0_Player",62921916478,"Hm? Pourquoi avoir arrêter?"
"Dialogs_HScene_MiaStoringRoom_Wow_0_Player",62921916479,"Mia?"
"Dialogs_HScene_MiaStoringRoom_Wow_0_Mia",62921916480,"Waouh..."
"Dialogs_HScene_MiaStoringRoom_YouLikeIt_0_Mia",62921916481,"Ça te plaît?"
"Dialogs_HScene_MiaStoringRoom_YouLikeIt_1_Player",62921916482,"O...oui"
"Dialogs_HScene_SarahSofaMassage_1_BeforeStartMassage_0_Player",62921916483,"""Sérieux? Elle a vraiment accepté ça!"" "
"Dialogs_HScene_SarahSofaMassage_1_BeforeStartMassage_1_Player",62921916484,"""Enfin... je pourrais essayer"
"Dialogs_HScene_SarahSofaMassage_1_BeforeStartMassage_2_Player",62921916485,"""Oh mon Dieu...faites qu’elle soit assez ivre pour ne pas se rendre compte que je panique complètement"""
"Dialogs_HScene_SarahSofaMassage_2_HereWeGo_0_Player",62921916486,"""Tu as compris "
"Dialogs_HScene_SarahSofaMassage_2_HereWeGo_1_Sarah",62921916487,"Mais s'il te plaît"
"Dialogs_HScene_SarahSofaMassage_2_HereWeGo_2_Sarah",62921916488,"..."
"Dialogs_HScene_SarahSofaMassage_3_StrongHands_0_Sarah",62921916489,"Tu as des mains vraiment puissantes"
"Dialogs_HScene_SarahSofaMassage_3_StrongHands_1_Sarah",62921916490,"J'aime ça"
"Dialogs_HScene_SarahSofaMassage_4_Mhh_0_Sarah",62921916491,"Mhhh~"
"Dialogs_HScene_Story3_MiaMovie_1_MiaTense_0_Player",62926110720," ""Mia semble un peu mal à l'aise... peut être que je peux faire quelque chose pour l'aider à se détendre"""
"Dialogs_HScene_Story3_MiaMovie_2_SheOk_0_Player",62926110721,"""J'espère que cela ne rendra pas les choses plus gênantes..."""
"Dialogs_HScene_Story3_MiaMovie_2_SheOk_1_Player",62926110722,"""Elle ne recule pas, c'est bon signe"""
"Dialogs_HScene_Story3_MiaMovie_Ah_0_Mia",62926110723,"Ahhh~"
"Dialogs_HScene_Story3_MiaMovie_NotUseCondom_0_Mia",62926110724,"S'il te plaît... mets un préservatif"
"Dialogs_HScene_Story3_MiaMovie_NotUseCondom_1_Mia",62926110725,"Tu en as un... non?"
"Dialogs_HScene_Story3_MiaMovie_NotUseCondom_2_Player",62926110726,"""Elle doit se moquer de moi"
"Dialogs_HScene_Story3_MiaMovie_NotUseCondom_3_Mia",62926110727,".  .  ."
"Dialogs_HScene_Story3_MiaMovie_NotUseCondom_4_Mia",62926110728,"Tiens... j'en ai un avec moi"
"Dialogs_HScene_Story3_MiaMovie_Thanks_0_Mia",62926110729,"Merci..."
"Dialogs_HScene_Story3_MiaMovie_Wait_0_Mia",62926110730,"<shake>ATTENDS!"
"Dialogs_HScene_Story3_SarahSofa_1_YouLIkeIt_0_Player",62926110731,"Tu aimes ça?"
"Dialogs_HScene_Story3_SarahSofa_1_YouLIkeIt_1_Sarah",62926110732,"Ouais..."
"Dialogs_HScene_Story3_SarahSofa_1_YouLIkeIt_2_Sarah",62926110733,"C'est très agréable"
"Dialogs_HScene_Story3_SarahSofa_1_YouLIkeIt_3_Sarah",62926110734,"N'oublie pas mon pied droit aussi"
"Dialogs_HScene_Story3_SarahSofa_2_Oh_0_Sarah",62926110735,"Ah~"
"Dialogs_HScene_Story3_SarahSofa_2_Oh_1_Player",62926110736,"Ça va"
"Dialogs_HScene_Story3_SarahSofa_2_Oh_2_Sarah",62926110737,"Oui..."
"Dialogs_HScene_Story3_SarahSofa_2_Oh_3_Sarah",62926110738,"Continue"
"Dialogs_HScene_Story3_SarahSofa_3_NotComfortable_0_Sarah",62926110739,"Je ne me sens pas très bien dans cette position"
"Dialogs_HScene_Story3_SarahSofa_3_NotComfortable_1_Sarah",62926110740,"Laisse-moi me mettre plus à l'aise"
"Dialogs_HScene_Story3_SarahSofa_4_BetterNow_0_Sarah",62926110741,"Beaucoup mieux maintenant"
"Dialogs_HScene_Story3_SarahSofa_5_Enough_0_Sarah",62926110742,"Merci"
"Dialogs_HScene_Story3_SarahSofa_5_Enough_1_Sarah",62926110743,"Ça suffit"
"Dialogs_Intro_0_1Moan_0_Sarah",62926110744,"Ahhh~"
"Dialogs_Intro_0_3PlayerStops_0_Sarah",62926110745,"Pourquoi tu t'es arrêté?"
"Dialogs_Intro_0_3PlayerStops_1_Player",62926110746,"Benjamin t'appelle..."
"Dialogs_Intro_0_3PlayerStops_2_Sarah",62926110747,"Et?"
"Dialogs_Intro_0_3PlayerStops_3_Player",62926110748,"Je pensais que tu voulais répondre"
"Dialogs_Intro_0_3PlayerStops_4_Sarah",62926110749,"Tu veux que je le fasse?"
"Dialogs_Intro_0_3PlayerStops_5_Sarah",62926110750,"Ce serait vraiment excitant"
"Dialogs_Intro_0_3PlayerStops_6_Player",62926110751,"En effet..."
"Dialogs_Intro_0_3PlayerStops_7_Sarah",62926110752,"Je te suggère de juste te concentrer sur moi maintenant"
"Dialogs_Intro_0_4Distr_0_Sarah",62926110753,"et de ne pas te laisser distraire par des choses sans importance"
"Dialogs_Intro_0_5Twice_0_Player",62926110754,"Pas besoin de demander deux fois"
"Dialogs_Intro_0_6Hm_0_Player",62926110755,"Hm?"
"Dialogs_Intro_1_2BusCallEnd_0_Player",62926110756,"Je suppose que je vais raccrocher maintenant"
"Dialogs_Intro_1_2BusCallEnd_1_Player",62926110757,"Fait peut-être encore une petite sieste pour passer le temps"
"Dialogs_Intro_1_2BusCallEnd_2_Emma",62926110758,"Ok"
"Dialogs_Intro_1_2BusCallEnd_3_Emma",62926110759,"N'oublie pas de m'envoyer un message quand tu arrives chez Sarah"
"Dialogs_Intro_1_2BusCallEnd_4_Player",62926110760,"Ok"
"Dialogs_Intro_1_2BusCallEnd_5_Player",62926110761,"Je t’aime"
"Dialogs_Intro_1_2BusCallEnd_6_Emma",62926110762,"<shake>Attends!!!</shake>"
"Dialogs_Intro_1_2BusCallEnd_7_Emma",62926110763,"J'avais presque oublié"
"Dialogs_Intro_1_2BusCallEnd_8_Emma",62926110764,"Tiens"
"Dialogs_Intro_1_3SarahsNumber_0_Emma",62926110765,"Au cas où tu te perdrais ou qu'il arrive quelque chose"
"Dialogs_Intro_1_3SarahsNumber_1_Player",62926110766,"Mon dieu"
"Dialogs_Intro_1_3SarahsNumber_2_Player",62926110767,"Mon cœur a failli sortir de ma poitrine quand tu as crié"
"Dialogs_Intro_1_3SarahsNumber_3_Emma",62926110768,"Ahah"
"Dialogs_Intro_1_3SarahsNumber_4_Emma",62926110769,"Tu as reçu le numéro?"
"Dialogs_Intro_1_3SarahsNumber_5_Player",62926110770,"Ouais"
"Dialogs_Intro_1_3SarahsNumber_6_Emma",62926110771,"D'accord"
"Dialogs_Intro_1_3SarahsNumber_7_Player",62926110772,"Merci. Salut"
"Dialogs_Intro_1_3SarahsNumber_8_Emma",62926110773,"Je t’aime <3"
"Dialogs_Intro_1_BusCall_0_Player",62926110774,"Allô?"
"Dialogs_Intro_1_BusCall_1_Emma",62926110775,"Salut"
"Dialogs_Intro_1_BusCall_2_Player",62926110776,"Désolé"
"Dialogs_Intro_1_BusCall_3_Emma",62926110777,"Dieu merci rien de grave n'est arrivé..."
"Dialogs_Intro_1_BusCall_4_Emma",62926110778,"Tu as raté les trois premiers appels"
"Dialogs_Intro_1_BusCall_5_Player",62926110779,"Maman"
"Dialogs_Intro_1_BusCall_6_Emma",62926110780,"Comme un accident ou quelque chose comme ça? Je ne sais pas..."
"Dialogs_Intro_1_BusCall_7_Player",62926110781,"Maman"
"Dialogs_Intro_1_BusCall_8_Emma",62926110782,"Je suppose que tu as raison... désolée"
"Dialogs_Intro_1_BusCall_9_Emma",62926110783,"Ton trajet se passe comment alors?"
"Dialogs_Intro_1_BusCall_10_Player",62926110784,"Assez long... pas grand-chose d'autre à dire"
"Dialogs_Intro_1_BusCall_11_Emma",62926110785,"Tu as mangé?"
"Dialogs_Intro_1_BusCall_12_Player",62926110786,"Non"
"Dialogs_Intro_1_BusCall_13_Emma",62926110787,"Ahah"
"Dialogs_Intro_1_BusCall_14_Emma",62926110788,"Désolée si je te mets mal à l'aise..."
"Dialogs_Intro_1_BusCall_15_Emma",62926110789,"Ce n'était pas mon intention"
"Dialogs_Intro_1_BusCall_16_Emma",62926110790,"Je sais que tu es un adulte"
"Dialogs_Intro_1_BusCall_17_Emma",62926110791,"Mais je suis ta mère"
"Dialogs_Intro_1_BusCall_18_Emma",62926110792,"Peu importe leur âge"
"Dialogs_Intro_1_BusCall_19_Player",62926110793,"Pfff... génial..."
"Dialogs_Intro_1_BusCall_20_Player",62926110794,"Maintenant je me sens coupable de t’avoir parlé comme ça..."
"Dialogs_Intro_2_1Welcome_0_Sarah",62926110795,"Regarde-toi"
"Dialogs_Intro_2_1Welcome_1_Sarah",62926110796,"Un si bel homme!"
"Dialogs_Intro_2_1Welcome_2_Sarah",62926110797,"Tu me fais envier ma sœur"
"Dialogs_Intro_2_1Welcome_3_Player",62926110798,"Hehe"
"Dialogs_Intro_2_1Welcome_4_Player",62926110799,"Toi aussi tu es superbe"
"Dialogs_Intro_2_1Welcome_5_Sarah",62926110800,"...juste Sarah?"
"Dialogs_Intro_2_1Welcome_6_Sarah",62926110801,"Je suis si vieille que ça?"
"Dialogs_Intro_2_1Welcome_7_Player",62926110802,"... Bien sûr que tu l’es... C’est juste bizarre de t’appeler comme ça... maintenant que j’ai grandi"
"Dialogs_Intro_2_1Welcome_8_Sarah",62926110803,"Je suppose que tu n’es plus à cet âge-là"
"Dialogs_Intro_2_1Welcome_9_Sarah",62926110804,"Bref"
"Dialogs_Intro_2_1Welcome_10_Player",62926110805,"C’était long"
"Dialogs_Intro_2_1Welcome_11_Player",62926110806,"J’ai dormi la plupart du temps"
"Dialogs_Intro_2_1Welcome_12_Sarah",62926110807,"C’est sympa à entendre"
"Dialogs_Intro_2_1Welcome_13_Sarah",62926110808,"Je suis contente que tu sois arrivé!"
"Dialogs_Intro_2_1Welcome_14_Sarah",62926110809,"Oh tu m’as tellement manqué"
"Dialogs_Intro_2_1Welcome_15_Sarah",62926110810,"On a tellement de choses à se dire"
"Dialogs_Intro_2_1Welcome_16_Sarah",62926110811,"...Je dois encore finir de cuisiner"
"Dialogs_Intro_2_1Welcome_17_Sarah",62926110812,"Alors laisse-moi te montrer ta nouvelle chambre"
"Dialogs_Intro_2_1Welcome_18_Sarah",62926110813,"Et plus tard on discutera davantage"
"Dialogs_Intro_2_2FollowSarah_0_Sarah",62926110814,"Suis-moi!"
"Dialogs_Intro_2_3RoomDoor_0_Sarah",62926110815,"La voilà"
"Dialogs_Intro_2_3RoomDoor_1_Sarah",62926110816,"Derrière cette porte c’est ta nouvelle chambre pour les prochains<?emotion=13>..."
"Dialogs_Intro_2_3RoomDoor_2_Sarah",62926110817,"Les prochains..."
"Dialogs_Intro_2_3RoomDoor_3_Sarah",62926110818,"... Pour la durée de ton séjour"
"Dialogs_Intro_2_3RoomDoor_4_Sarah",62926110819,"Vas-y"
"Dialogs_Intro_2_Hello_0_Player",62926110820,"Salut!? Il y a quelqu’un?"
"Dialogs_Intro_3_1InteractSarah_0_Sarah",62926110821,"Hm? Tu ne veux pas la voir?"
"Dialogs_Intro_3_SrResponse_0_Sarah",62926110822,"Hm?"
"Dialogs_Intro_3_SrResponse_1_Sarah",62926110823,"Oh mon dieu, tu es là!"
"Dialogs_Intro_4_MovingIn_0_Sarah",62926110824,"Alors"
"Dialogs_Intro_4_1MovingInEmpty1_0_Player",62926110825,"Eh bien"
"Dialogs_Intro_4_1MovingInEmpty1_1_Sarah",62926110826,"Tu n’aimes pas?"
"Dialogs_Intro_4_1MovingInEmpty1_2_Player",62926110827,"Quoi? Non! Je ne voulais pas dire ça comme ça"
"Dialogs_Intro_4_1MovingInEmpty1_3_Player",62926110828,"Attends..."
"Dialogs_Intro_4_1MovingInEmpty1_4_Sarah",62926110829,"Ahahah!"
"Dialogs_Intro_4_1MovingInEmpty1_5_Sarah",62926110830,"Ne t’inquiète pas"
"Dialogs_Intro_4_1MovingInEmpty1_6_Player",62926110831,"Ouais"
"Dialogs_Intro_4_2MovingInNice_0_Player",62926110832,"C’est bien."
"Dialogs_Intro_4_2MovingInNice_1_Sarah",62926110833,"Je suis contente que ça te plaise."
"Dialogs_Intro_4_2MovingInSmall_0_Player",62926110834,"Je dois l’admettre"
"Dialogs_Intro_4_2MovingInSmall_1_Sarah",62926110835,"Ouais"
"Dialogs_Intro_5_1SuchHonor_0_Player",62926110836,"C’est un tel honneur pour moi d’être le premier résident de la chambre"
"Dialogs_Intro_5_1SuchHonor_1_Player",62926110837,"Je la traiterai comme une suite royale et me considère privilégié de pouvoir rester ici! :)"
"Dialogs_Intro_5_1SuchHonor_2_Sarah",62926110838,"<?rel_add=1>Ne commence pas à demander le service de chambre"
"Dialogs_Intro_5_1SuchHonor_3_Sarah",62926110839,"Je pourrais te faire un sandwich quand même"
"Dialogs_Intro_5_1SuchHonor_4_Sarah",62926110840,"Si tu demandes gentiment..."
"Dialogs_Intro_5_1SuchHonor_5_Sarah",62926110841,"Au fait à propos de nourriture"
"Dialogs_Intro_5_2Cool_0_Player",62926110842,"C’est cool"
"Dialogs_Intro_5_2Cool_1_Sarah",62926110843,"Ouais"
"Dialogs_Intro_5_3FinishRoom_0_Sarah",62926110844,"Comme j'ai dit plus tôt"
"Dialogs_Intro_5_3FinishRoom_1_Sarah",62930305024,"Benjamin et les filles vont rentrer à la maison bientôt"
"Dialogs_Intro_5_3FinishRoom_2_Sarah",62930305025,"Mets-toi à l’aise"
"Dialogs_Intro_5_3FinishRoom_3_Sarah",62930305026,"J’aimerais profiter de ta compagnie"
"Dialogs_Intro_5_3FinishRoom_4_Player",62930305027,"Bien sûr!"
"Dialogs_Intro_5_3FinishRoom_5_Sarah",62930305028,"Amuse-toi bien!"
"Dialogs_Intro_5_4SrLeavesRoom_0_Sarah",62930305029,"À plus"
"Dialogs_Intro_5_FinishRoom_0_Sarah",62930305030,"C’était à l’origine censé être le bureau de Benjamin"
"Dialogs_Intro_5_FinishRoom_1_Sarah",62930305031,"Mais ensuite il a été promu et a commencé à passer de plus en plus de temps au vrai bureau"
"Dialogs_Intro_5_FinishRoom_2_Sarah",62930305032,"Donc cette pièce est devenue un peu inutile..."
"Dialogs_Intro_5_FinishRoom_3_Sarah",62930305033,"On s’est dit"
"Dialogs_Intro_5_FinishRoom_4_Sarah",62930305034,"Tu seras son premier invité"
"Dialogs_Intro_6_1_PlayerWonders_0_Player",62930305035,"Hm? Quelqu’un m’a envoyé un message"
"Dialogs_Intro_7_AfterChatFinish_0_Player",62930305036,"Je suppose qu’elle est juste occupée au travail..."
"Dialogs_Intro_7_AfterChatFinish_1_Player",62930305037,". . ."
"Dialogs_Intro_7_AfterChatFinish_2_Player",62930305038,"Très bien"
"Dialogs_Intro_7_AfterChatFinish_3_Player",62930305039,"Maintenant je peux descendre"
"Dialogs_Intro_8_SarahKitchen_0_Sarah",62930305040,"Te voilà"
"Dialogs_Intro_8_SarahKitchen_1_Sarah",62930305041,"Tu arrives juste à temps"
"Dialogs_Intro_8_SarahKitchen_2_Sarah",62930305042,"Le repas est prêt"
"Dialogs_Intro_9_1FatherContinue_0_Player",62930305043,"""J’espère qu’il s’est lavé les mains"""
"Dialogs_Intro_9_1FatherContinue_1_Benjamin",62930305044,"Ça fait longtemps"
"Dialogs_Intro_9_1FatherContinue_2_Benjamin",62930305045,"Je suppose que ‘petit homme’ n’est plus vraiment le bon terme maintenant?"
"Dialogs_Intro_9_FatherSpeaks_0_Benjamin",62930305046,"Salut!"
"Dialogs_Intro_10_GirlsAreHome_0_Lucy",62930305047,"On est rentrées!"
"Dialogs_Intro_10_GirlsAreHome_0_Lisa",62930305048,"On est rentrées!"
"Dialogs_Intro_10_GirlsAreHome_1_Lucy",62930305049,"@{player}!? C’est toi?"
"Dialogs_Intro_10_GirlsAreHome_2_Player",62930305050,"Oui..."
"Dialogs_Intro_10_GirlsAreHome_3_Lucy",62930305051,"Mon dieu! Ça fait tellement plaisir de te voir!"
"Dialogs_Intro_11_LisaHi_0_Lisa",62930305052,"Salut"
"Dialogs_Intro_11_1Revenge_0_Player",62930305053,"Ahah"
"Dialogs_Intro_11_1Revenge_1_Player",62930305054,"Maintenant que je suis plus grand"
"Dialogs_Intro_11_1Revenge_2_Lucy",62930305055,".  .  ."
"Dialogs_Intro_11_1Revenge_3_Lucy",62930305056,"Ouais... je suppose"
"Dialogs_Intro_11_2GoodToSeeYou_0_Player",62930305057,"Je suis vraiment content de te voir aussi"
