Key,Id,English(en)
"Dialogs_HScene_Home_Lucy_RoomNight_HJ_4_2WonderfulHands_1_Lucy",62921916422,"Imagine what other parts of my body can do"
"Dialogs_HScene_Home_Lucy_RoomNight_HJ_4_2WonderfulHands_2_Player",62921916423,"Can not wait to find out"
"Dialogs_HScene_Home_Lucy_RoomNight_HJ_4_2WonderfulHands_3_Lucy",62921916424,"You think you will?"
"Dialogs_HScene_Home_Lucy_RoomNight_HJ_4_2WonderfulHands_4_Player",62921916425,"You think I wont?"
"Dialogs_HScene_Home_Lucy_RoomNight_HJ_4_2WonderfulHands_5_Lucy",62921916426,"Haha"
"Dialogs_HScene_Home_Lucy_RoomNight_HJ_4_2WonderfulHands_6_Lucy",62921916427,"we'll see..."
"Dialogs_HScene_Home_Lucy_RoomNight_HJ_5_Cumming_0_Player",62921916428,"I'm... ah~"
"Dialogs_HScene_Home_Lucy_RoomNight_HJ_5_Cumming_1_Lucy",62921916429,"Let it all out"
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_1_2NotEnoughTimes_0_Player",62921916430,"""I really want to touch her boobs... but I think it's too early right now..."""
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_1_2NotEnoughTimes_1_Player",62921916431,"""Let's stop for now"""
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_2_TouchBoobs_0_Lucy",62921916432,"Mhm~"
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_3_1FirstTimeOnTop_0_Lucy",62921916433,"So you like my boobs, huh?"
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_3_2SecondOnTop_0_Lucy",62921916434,".  .  ."
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_4_YouLIkeThem_0_Lucy",62921916435,"You like them?"
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_4_YouLIkeThem_1_Lucy",62921916436,"Go ahead"
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_4_YouLIkeThem_2_Lucy",62921916437,"Touch them"
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_5_OnTouch_0_Lucy",62921916438,"Hehe"
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_5_OnTouch_1_Player",62921916439,"""They're so soft... I wish I could suck on them..."""
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_5_OnTouch_2_Player",62921916440,"""Should I try?"""
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_6_TooSoonToSuck_0_Player",62921916441,"""Maybe not this time... I feel, like it's a little too soon for that"""
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_7_SuckOnBobs_0_Lucy",62921916442,"Ahhh~"
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_7_SuckOnBobs_1_Lucy",62921916443,"@{player}..."
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_7_SuckOnBobs_2_Lucy",62921916444,"Please, a bit more gentle"
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_8_FellYourDick_0_Lucy",62921916445,"@{player}..."
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_8_FellYourDick_1_Lucy",62921916446,"Something’s poking me... down there"
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_8_1Sorry_0_Player",62921916447,"""Oh shit..."""
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_8_1Sorry_1_Player",62921916448,"Yeah... sorry"
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_8_2YouLikeIt_0_Player",62921916449,"Do you like it?"
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_8_2YouLikeIt_1_Lucy",62921916450,"I don't know..."
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_9_LetMesee_0_Lucy",62921916451,"Let me see"
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_9_LetMesee_1_Player",62921916452,"What?"
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_9_LetMesee_2_Lucy",62921916453,"I want to see it"
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_9_LetMesee_3_Lucy",62921916454,"C'mon, don't be shy"
"Dialogs_HScene_Home_Lucy_RoomNight_Kissing_9_LetMesee_4_Lucy",62921916455,"Take your pants off"
"Dialogs_HScene_Home_Sarah_Kitchen_1_WhatAreU_0_Sarah",62921916456,"@{player}..."
"Dialogs_HScene_Home_Sarah_Kitchen_1_WhatAreU_1_Sarah",62921916457,"What are you doing?"
"Dialogs_HScene_Home_Sarah_Kitchen_2_Stp_0_Sarah",62921916458,"@{player}..."
"Dialogs_HScene_Home_Sarah_Kitchen_3_PlsPl_0_Sarah",62921916459,"Please... @{player}"
"Dialogs_HScene_Home_Sarah_Kitchen_4_Stop_0_Sarah",62921916460,"Stop..."
"Dialogs_HScene_Home_Sarah_Kitchen_4_Stop_1_Sarah",62921916461,"Not here"
"Dialogs_HScene_Home_Sarah_Kitchen_5_GrbAssFail_0_Sarah",62921916462,"Enough"
"Dialogs_HScene_Home_Sarah_Kitchen_5_GrbAssFail_1_Sarah",62921916463,"Leave please"
"Dialogs_HScene_MiaStoringRoom_AfterKissing_0_Player",62921916464,"""Wow... that was hot"""
"Dialogs_HScene_MiaStoringRoom_Ah_0_Player",62921916465,"Ah~"
"Dialogs_HScene_MiaStoringRoom_OnStartSuck_0_Player",62921916466,"Mhhh~"
"Dialogs_HScene_MiaStoringRoom_SheSpedUp_0_Player",62921916467,"Mhh~"
"Dialogs_HScene_MiaStoringRoom_SheSpedUp_1_Player",62921916468,"""She sped up..."""
"Dialogs_HScene_MiaStoringRoom_SheSpedUp_2_Player",62921916469,"""At this pace I won't last much longer"""
"Dialogs_HScene_MiaStoringRoom_SheSpedUp_3_Mia",62921916470,".  .  ."
"Dialogs_HScene_MiaStoringRoom_SheSpedUp_4_Mia",62921916471,"You make such lewd sounds..."
"Dialogs_HScene_MiaStoringRoom_SheSpedUp_5_Mia",62921916472,"Sounds like you really like what I’m doing"
"Dialogs_HScene_MiaStoringRoom_SheSpedUp_6_Player",62921916473,"Y... yeah~"
"Dialogs_HScene_MiaStoringRoom_SheSpedUp_7_Mia",62921916474,"Then..."
"Dialogs_HScene_MiaStoringRoom_StepAway_0_Player",62921916475,"""Hm?"""
"Dialogs_HScene_MiaStoringRoom_StepAway_1_Player",62921916476,"""She pulled away... did I do something wrong?"""
"Dialogs_HScene_MiaStoringRoom_WhatAreYouDoing_0_Player",62921916477,"Wha...?"
"Dialogs_HScene_MiaStoringRoom_WhyStop_0_Player",62921916478,"Hm? Why did you stop?"
"Dialogs_HScene_MiaStoringRoom_Wow_0_Player",62921916479,"Mia?"
"Dialogs_HScene_MiaStoringRoom_Wow_0_Mia",62921916480,"Wow..."
"Dialogs_HScene_MiaStoringRoom_YouLikeIt_0_Mia",62921916481,"Do you like it, @{player}?"
"Dialogs_HScene_MiaStoringRoom_YouLikeIt_1_Player",62921916482,"Y... yes"
"Dialogs_HScene_SarahSofaMassage_1_BeforeStartMassage_0_Player",62921916483,"""No way she actually agreed to this!"""
"Dialogs_HScene_SarahSofaMassage_1_BeforeStartMassage_1_Player",62921916484,"""I mean… I could try, but I have zero clue how to give a massage"""
"Dialogs_HScene_SarahSofaMassage_1_BeforeStartMassage_2_Player",62921916485,"""Oh god… please let her be drunk enough not to realize I have no idea what I’m doing"""
"Dialogs_HScene_SarahSofaMassage_2_HereWeGo_0_Player",62921916486,"""You got this, @{player}"""
"Dialogs_HScene_SarahSofaMassage_2_HereWeGo_1_Sarah",62921916487,"But please, be gentle"
"Dialogs_HScene_SarahSofaMassage_2_HereWeGo_2_Sarah",62921916488,"..."
"Dialogs_HScene_SarahSofaMassage_3_StrongHands_0_Sarah",62921916489,"You have pretty strong hands"
"Dialogs_HScene_SarahSofaMassage_3_StrongHands_1_Sarah",62921916490,"I like it"
"Dialogs_HScene_SarahSofaMassage_4_Mhh_0_Sarah",62921916491,"Mhhh~"
"Dialogs_HScene_Story3_MiaMovie_1_MiaTense_0_Player",62926110720,"""Mia seems a little uncomfortable... maybe I can do something to help her relax"""
"Dialogs_HScene_Story3_MiaMovie_2_SheOk_0_Player",62926110721,"""I hope this doesn’t make things even more awkward..."""
"Dialogs_HScene_Story3_MiaMovie_2_SheOk_1_Player",62926110722,"""But she's not pulling back... that's a good sign, right?"""
"Dialogs_HScene_Story3_MiaMovie_Ah_0_Mia",62926110723,"Ahhh~"
"Dialogs_HScene_Story3_MiaMovie_NotUseCondom_0_Mia",62926110724,"Please... put a condom on"
"Dialogs_HScene_Story3_MiaMovie_NotUseCondom_1_Mia",62926110725,"You have one... right?"
"Dialogs_HScene_Story3_MiaMovie_NotUseCondom_2_Player",62926110726,"""She must be kidding me, right?"""
"Dialogs_HScene_Story3_MiaMovie_NotUseCondom_3_Mia",62926110727,".  .  ."
"Dialogs_HScene_Story3_MiaMovie_NotUseCondom_4_Mia",62926110728,"Here... I have one with me"
"Dialogs_HScene_Story3_MiaMovie_Thanks_0_Mia",62926110729,"Thank you..."
"Dialogs_HScene_Story3_MiaMovie_Wait_0_Mia",62926110730,"<shake>WAIT!"
"Dialogs_HScene_Story3_SarahSofa_1_YouLIkeIt_0_Player",62926110731,"Do you like it?"
"Dialogs_HScene_Story3_SarahSofa_1_YouLIkeIt_1_Sarah",62926110732,"Yeah..."
"Dialogs_HScene_Story3_SarahSofa_1_YouLIkeIt_2_Sarah",62926110733,"It feels very good"
"Dialogs_HScene_Story3_SarahSofa_1_YouLIkeIt_3_Sarah",62926110734,"Don't forget about my right foot too"
"Dialogs_HScene_Story3_SarahSofa_2_Oh_0_Sarah",62926110735,"Ah~"
"Dialogs_HScene_Story3_SarahSofa_2_Oh_1_Player",62926110736,"Are you alright"
"Dialogs_HScene_Story3_SarahSofa_2_Oh_2_Sarah",62926110737,"Yes..."
"Dialogs_HScene_Story3_SarahSofa_2_Oh_3_Sarah",62926110738,"Keep going"
"Dialogs_HScene_Story3_SarahSofa_3_NotComfortable_0_Sarah",62926110739,"I don't feel quite right in this position"
"Dialogs_HScene_Story3_SarahSofa_3_NotComfortable_1_Sarah",62926110740,"Let me get more comfortable"
"Dialogs_HScene_Story3_SarahSofa_4_BetterNow_0_Sarah",62926110741,"Much better now"
"Dialogs_HScene_Story3_SarahSofa_5_Enough_0_Sarah",62926110742,"Thank you, @{player}"
"Dialogs_HScene_Story3_SarahSofa_5_Enough_1_Sarah",62926110743,"That's enough"
"Dialogs_Intro_0_1Moan_0_Sarah",62926110744,"Ahhh~"
"Dialogs_Intro_0_3PlayerStops_0_Sarah",62926110745,"Why did you stop?"
"Dialogs_Intro_0_3PlayerStops_1_Player",62926110746,"Benjamin is calling you..."
"Dialogs_Intro_0_3PlayerStops_2_Sarah",62926110747,"And?"
"Dialogs_Intro_0_3PlayerStops_3_Player",62926110748,"I thought you wanted to answer"
"Dialogs_Intro_0_3PlayerStops_4_Sarah",62926110749,"Do you want me to?"
"Dialogs_Intro_0_3PlayerStops_5_Sarah",62926110750,"It would be really hot, wouldn't it?"
"Dialogs_Intro_0_3PlayerStops_6_Player",62926110751,"It would..."
"Dialogs_Intro_0_3PlayerStops_7_Sarah",62926110752,"I suggest you just focus on me now"
"Dialogs_Intro_0_4Distr_0_Sarah",62926110753,"and don't get distracted by unimportant things"
"Dialogs_Intro_0_5Twice_0_Player",62926110754,"You don't have to ask twice"
"Dialogs_Intro_0_6Hm_0_Player",62926110755,"Hm?"
"Dialogs_Intro_1_2BusCallEnd_0_Player",62926110756,"I guess I'll hang up now"
"Dialogs_Intro_1_2BusCallEnd_1_Player",62926110757,"Maybe take one more nap to pass the time"
"Dialogs_Intro_1_2BusCallEnd_2_Emma",62926110758,"Ok, sweetie"
"Dialogs_Intro_1_2BusCallEnd_3_Emma",62926110759,"Don’t forget to text me when you arrive at Sarah’s place"
"Dialogs_Intro_1_2BusCallEnd_4_Player",62926110760,"Ok, I wont"
"Dialogs_Intro_1_2BusCallEnd_5_Player",62926110761,"Love you, mom. Bye!"
"Dialogs_Intro_1_2BusCallEnd_6_Emma",62926110762,"<shake>Wait!!!</shake>"
"Dialogs_Intro_1_2BusCallEnd_7_Emma",62926110763,"I almost forgot"
"Dialogs_Intro_1_2BusCallEnd_8_Emma",62926110764,"Here, I just sent you Sarah’s number"
"Dialogs_Intro_1_3SarahsNumber_0_Emma",62926110765,"Just in case you get lost or something happens"
"Dialogs_Intro_1_3SarahsNumber_1_Player",62926110766,"Omg, mom"
"Dialogs_Intro_1_3SarahsNumber_2_Player",62926110767,"My heart almost jumped out of my chest when you screamed"
"Dialogs_Intro_1_3SarahsNumber_3_Emma",62926110768,"Haha, sorry"
"Dialogs_Intro_1_3SarahsNumber_4_Emma",62926110769,"Have you got the number?"
"Dialogs_Intro_1_3SarahsNumber_5_Player",62926110770,"Yeah, it's on my phone"
"Dialogs_Intro_1_3SarahsNumber_6_Emma",62926110771,"Okay, then enjoy your nap! Hee-hee"
"Dialogs_Intro_1_3SarahsNumber_7_Player",62926110772,"Thank you. Bye"
"Dialogs_Intro_1_3SarahsNumber_8_Emma",62926110773,"Love you <3"
"Dialogs_Intro_1_BusCall_0_Player",62926110774,"Hello?"
"Dialogs_Intro_1_BusCall_1_Emma",62926110775,"Hey, @{player}! What took you so long to get on the phone!?"
"Dialogs_Intro_1_BusCall_2_Player",62926110776,"Sorry, I fell asleep"
"Dialogs_Intro_1_BusCall_3_Emma",62926110777,"Thank god nothing bad happened..."
"Dialogs_Intro_1_BusCall_4_Emma",62926110778,"You missed the first three calls, so I’d already imagined the worst..."
"Dialogs_Intro_1_BusCall_5_Player",62926110779,"Mom, I'm on the bus. What could have happened?"
"Dialogs_Intro_1_BusCall_6_Emma",62926110780,"Like a crash or something? I don't know..."
"Dialogs_Intro_1_BusCall_7_Player",62926110781,"Mom, you're too worried. I'm an adult now... I'm fine"
"Dialogs_Intro_1_BusCall_8_Emma",62926110782,"I guess you are right... sorry"
"Dialogs_Intro_1_BusCall_9_Emma",62926110783,"How is your ride going then?"
"Dialogs_Intro_1_BusCall_10_Player",62926110784,"Pretty long... not much else to say"
"Dialogs_Intro_1_BusCall_11_Emma",62926110785,"Have you eaten?"
"Dialogs_Intro_1_BusCall_12_Player",62926110786,"No, mom. I'm not going to die from starvation in a few hours drive... "
"Dialogs_Intro_1_BusCall_13_Emma",62926110787,"Haha, of course you're not."
"Dialogs_Intro_1_BusCall_14_Emma",62926110788,"Sorry if I’m making you uncomfortable..."
"Dialogs_Intro_1_BusCall_15_Emma",62926110789,"I didn't mean to"
"Dialogs_Intro_1_BusCall_16_Emma",62926110790,"I know you're an adult, and I respect that"
"Dialogs_Intro_1_BusCall_17_Emma",62926110791,"But I’m your mom, and moms always worry about their kids"
"Dialogs_Intro_1_BusCall_18_Emma",62926110792,"No matter how old they are, hee-hee"
"Dialogs_Intro_1_BusCall_19_Player",62926110793,"Pheeew... great..."
"Dialogs_Intro_1_BusCall_20_Player",62926110794,"Now I feel guilty for talking to you like that..."
"Dialogs_Intro_2_1Welcome_0_Sarah",62926110795,"Look at you, you have grown so much"
"Dialogs_Intro_2_1Welcome_1_Sarah",62926110796,"Such a handsome man!"
"Dialogs_Intro_2_1Welcome_2_Sarah",62926110797,"You make me envy Emma"
"Dialogs_Intro_2_1Welcome_3_Player",62926110798,"Hehe, thank you, Sarah"
"Dialogs_Intro_2_1Welcome_4_Player",62926110799,"You look great too"
"Dialogs_Intro_2_1Welcome_5_Sarah",62926110800,"Mrs. Sarah?"
"Dialogs_Intro_2_1Welcome_6_Sarah",62926110801,"Am I that old?"
"Dialogs_Intro_2_1Welcome_7_Player",62926110802,"Oh... no, not at all... It's just"
"Dialogs_Intro_2_1Welcome_8_Sarah",62926110803,"I guess you're not in that age anymore"
"Dialogs_Intro_2_1Welcome_9_Sarah",62926110804,"Anyway, how was the bus ride?"
"Dialogs_Intro_2_1Welcome_10_Player",62926110805,"It was long, but not too bad :)"
"Dialogs_Intro_2_1Welcome_11_Player",62926110806,"Slept most of the time, so it was fine"
"Dialogs_Intro_2_1Welcome_12_Sarah",62926110807,"It's nice to hear"
"Dialogs_Intro_2_1Welcome_13_Sarah",62926110808,"I’m glad you made it!"
"Dialogs_Intro_2_1Welcome_14_Sarah",62926110809,"Oh I missed you so much, @{player}!"
"Dialogs_Intro_2_1Welcome_15_Sarah",62926110810,"We have so much to talk about, but..."
"Dialogs_Intro_2_1Welcome_16_Sarah",62926110811,"...I still need to finish cooking"
"Dialogs_Intro_2_1Welcome_17_Sarah",62926110812,"So let me show you your new room"
"Dialogs_Intro_2_1Welcome_18_Sarah",62926110813,"And later we'll chat more"
"Dialogs_Intro_2_2FollowSarah_0_Sarah",62926110814,"Follow me!"
"Dialogs_Intro_2_3RoomDoor_0_Sarah",62926110815,"Here it is"
"Dialogs_Intro_2_3RoomDoor_1_Sarah",62926110816,"Behind that door is your new room for the next few<?emotion=13>..."
"Dialogs_Intro_2_3RoomDoor_2_Sarah",62926110817,"The next few..."
"Dialogs_Intro_2_3RoomDoor_3_Sarah",62926110818,"... For the time of your stay, no matter how long that might be."
"Dialogs_Intro_2_3RoomDoor_4_Sarah",62926110819,"Go on, open the door"
"Dialogs_Intro_2_Hello_0_Player",62926110820,"Hello!? Is anyone home?"
"Dialogs_Intro_3_1InteractSarah_0_Sarah",62926110821,"Hm? Don't you want to see it? "
"Dialogs_Intro_3_SrResponse_0_Sarah",62926110822,"Hm?"
"Dialogs_Intro_3_SrResponse_1_Sarah",62926110823,"Oh my goodness, you're here!"
"Dialogs_Intro_4_MovingIn_0_Sarah",62926110824,"So, what do you think? "
"Dialogs_Intro_4_1MovingInEmpty1_0_Player",62926110825,"Well, it looks kinda empty"
"Dialogs_Intro_4_1MovingInEmpty1_1_Sarah",62926110826,"You don't like it?"
"Dialogs_Intro_4_1MovingInEmpty1_2_Player",62926110827,"What? No! I didn't mean it like that, its nice..."
"Dialogs_Intro_4_1MovingInEmpty1_3_Player",62926110828,"Wait..."
"Dialogs_Intro_4_1MovingInEmpty1_4_Sarah",62926110829,"Hahaha!"
"Dialogs_Intro_4_1MovingInEmpty1_5_Sarah",62926110830,"Don't worry, it's alright. But you should have seen your face."
"Dialogs_Intro_4_1MovingInEmpty1_6_Player",62926110831,"Yeah, right... "
"Dialogs_Intro_4_2MovingInNice_0_Player",62926110832,"It's nice."
"Dialogs_Intro_4_2MovingInNice_1_Sarah",62926110833,"I'm glad you like it."
"Dialogs_Intro_4_2MovingInSmall_0_Player",62926110834,"I have to admit, it's pretty small"
"Dialogs_Intro_4_2MovingInSmall_1_Sarah",62926110835,"Yeah, you may be right"
"Dialogs_Intro_5_1SuchHonor_0_Player",62926110836,"It's such an honor for me to be the room's first resident"
"Dialogs_Intro_5_1SuchHonor_1_Player",62926110837,"I'll treat it like a royal suite and consider myself privileged to be allowed to stay here! :)"
"Dialogs_Intro_5_1SuchHonor_2_Sarah",62926110838,"<?rel_add=1>Just don't start demanding room service, your Majesty"
"Dialogs_Intro_5_1SuchHonor_3_Sarah",62926110839,"I might make you a sandwich though"
"Dialogs_Intro_5_1SuchHonor_4_Sarah",62926110840,"If you ask nicely..."
"Dialogs_Intro_5_1SuchHonor_5_Sarah",62926110841,"By the way about food"
"Dialogs_Intro_5_2Cool_0_Player",62926110842,"That's cool"
"Dialogs_Intro_5_2Cool_1_Sarah",62926110843,"Yeah, it is"
"Dialogs_Intro_5_3FinishRoom_0_Sarah",62926110844,"As I said earlier, I am a little busy preparing the food"
"Dialogs_Intro_5_3FinishRoom_1_Sarah",62930305024,"Benjamin and the girls are going to be home soon"
"Dialogs_Intro_5_3FinishRoom_2_Sarah",62930305025,"Get comfortable, and once you're done, come join me in the kitchen"
"Dialogs_Intro_5_3FinishRoom_3_Sarah",62930305026,"I'd enjoy your company"
"Dialogs_Intro_5_3FinishRoom_4_Player",62930305027,"Sure!"
"Dialogs_Intro_5_3FinishRoom_5_Sarah",62930305028,"Have fun!"
"Dialogs_Intro_5_4SrLeavesRoom_0_Sarah",62930305029,"See ya"
"Dialogs_Intro_5_FinishRoom_0_Sarah",62930305030,"It was originally meant to be Benjamin's office"
"Dialogs_Intro_5_FinishRoom_1_Sarah",62930305031,"But then he got promoted and started spending more and more time at the actual office"
"Dialogs_Intro_5_FinishRoom_2_Sarah",62930305032,"So this room kinda got useless..."
"Dialogs_Intro_5_FinishRoom_3_Sarah",62930305033,"We thought, we'll make a room for guests..."
"Dialogs_Intro_5_FinishRoom_4_Sarah",62930305034,"You will be its first guest, by the way"
"Dialogs_Intro_6_1_PlayerWonders_0_Player",62930305035,"Hm? Somebody texted me"
"Dialogs_Intro_7_AfterChatFinish_0_Player",62930305036,"Guess she's just busy at work..."
"Dialogs_Intro_7_AfterChatFinish_1_Player",62930305037,". . ."
"Dialogs_Intro_7_AfterChatFinish_2_Player",62930305038,"Alright, I’ve finished unpacking here"
"Dialogs_Intro_7_AfterChatFinish_3_Player",62930305039,"Now I can go downstairs"
"Dialogs_Intro_8_SarahKitchen_0_Sarah",62930305040,"There you are"
"Dialogs_Intro_8_SarahKitchen_1_Sarah",62930305041,"You are just in time, sweetheart"
"Dialogs_Intro_8_SarahKitchen_2_Sarah",62930305042,"Food is ready, go and wash your hands"
"Dialogs_Intro_9_1FatherContinue_0_Player",62930305043,"""I hope he washed his hands"""
"Dialogs_Intro_9_1FatherContinue_1_Benjamin",62930305044,"Long time no see, little man"
"Dialogs_Intro_9_1FatherContinue_2_Benjamin",62930305045,"I guess 'little man' isn’t quite the right term anymore?"
"Dialogs_Intro_9_FatherSpeaks_0_Benjamin",62930305046,"Hello there!"
"Dialogs_Intro_10_GirlsAreHome_0_Lucy",62930305047,"We are home!"
"Dialogs_Intro_10_GirlsAreHome_0_Lisa",62930305048,"We are home!"
"Dialogs_Intro_10_GirlsAreHome_1_Lucy",62930305049,"@{player}!? Is it you?"
"Dialogs_Intro_10_GirlsAreHome_2_Player",62930305050,"Yes..."
"Dialogs_Intro_10_GirlsAreHome_3_Lucy",62930305051,"OMG! It's so nice to see you!"
"Dialogs_Intro_11_LisaHi_0_Lisa",62930305052,"Hi"
"Dialogs_Intro_11_1Revenge_0_Player",62930305053,"Haha, you're right"
"Dialogs_Intro_11_1Revenge_1_Player",62930305054,"Now that I’m bigger, I’ll make you pay for all those years of bullying. Hehehe"
"Dialogs_Intro_11_1Revenge_2_Lucy",62930305055,".  .  ."
"Dialogs_Intro_11_1Revenge_3_Lucy",62930305056,"Yeah... I guess so"
