Key,Id,Português Brasileiro(pt-br)
Dialogs_HScene_Home_Lucy_RoomNight_HJ_4_1Yeah_0_Player,62921916419,Sim...agh ~
Dialogs_HScene_Home_Lucy_RoomNight_HJ_4_1Yeah_1_Lucy,62921916420,É tão adorável ver você assim
Dialogs_HScene_Home_Lucy_RoomNight_HJ_4_2WonderfulHands_0_Player,62921916421,Você tem mãos maravilhosas...
Dialogs_HScene_Home_Lucy_RoomNight_HJ_4_2WonderfulHands_1_Lucy,62921916422,Imagine o que outras partes do meu corpo podem fazer
Dialogs_HScene_Home_Lucy_RoomNight_HJ_4_2WonderfulHands_2_Player,62921916423,Mal posso esperar para descobrir
Dialogs_HScene_Home_Lucy_RoomNight_HJ_4_2WonderfulHands_3_Lucy,62921916424,Você acha que vai?
Dialogs_HScene_Home_Lucy_RoomNight_HJ_4_2WonderfulHands_4_Player,62921916425,Você acha que eu não vou?
Dialogs_HScene_Home_Lucy_RoomNight_HJ_4_2WonderfulHands_5_Lucy,62921916426,Haha
Dialogs_HScene_Home_Lucy_RoomNight_HJ_4_2WonderfulHands_6_Lucy,62921916427,Veremos...
Dialogs_HScene_Home_Lucy_RoomNight_HJ_5_Cumming_0_Player,62921916428,Eu vou ...ah ~
Dialogs_HScene_Home_Lucy_RoomNight_HJ_5_Cumming_1_Lucy,62921916429,Deixa Tudo Sair
Dialogs_HScene_Home_Lucy_RoomNight_Kissing_1_2NotEnoughTimes_0_Player,62921916430,"""Eu realmente quero tocar esses seios... Mas acho que é muito cedo agora..."""
Dialogs_HScene_Home_Lucy_RoomNight_Kissing_1_2NotEnoughTimes_1_Player,62921916431,"""Vamos parar por enquanto"""
Dialogs_HScene_Home_Lucy_RoomNight_Kissing_2_TouchBoobs_0_Lucy,62921916432,Hum...
Dialogs_HScene_Home_Lucy_RoomNight_Kissing_3_1FirstTimeOnTop_0_Lucy,62921916433,"Então você gosta dos meus seios, hein?"
Dialogs_HScene_Home_Lucy_RoomNight_Kissing_3_2SecondOnTop_0_Lucy,62921916434,.  .  .
Dialogs_HScene_Home_Lucy_RoomNight_Kissing_4_YouLIkeThem_0_Lucy,62921916435,Você gosta deles?
Dialogs_HScene_Home_Lucy_RoomNight_Kissing_4_YouLIkeThem_1_Lucy,62921916436,Vá em frente
Dialogs_HScene_Home_Lucy_RoomNight_Kissing_4_YouLIkeThem_2_Lucy,62921916437,Toque neles
Dialogs_HScene_Home_Lucy_RoomNight_Kissing_5_OnTouch_0_Lucy,62921916438,Hehe
Dialogs_HScene_Home_Lucy_RoomNight_Kissing_5_OnTouch_1_Player,62921916439,"""Eles são tão macios... Eu gostaria de poder chupar neles..."""
Dialogs_HScene_Home_Lucy_RoomNight_Kissing_5_OnTouch_2_Player,62921916440,"""Devo tentar?"""
Dialogs_HScene_Home_Lucy_RoomNight_Kissing_6_TooSoonToSuck_0_Player,62921916441,"""Não desta vez... Eu sinto, como se fosse um pouco cedo demais para isso"""
Dialogs_HScene_Home_Lucy_RoomNight_Kissing_7_SuckOnBobs_0_Lucy,62921916442,Ahhh ~
Dialogs_HScene_Home_Lucy_RoomNight_Kissing_7_SuckOnBobs_1_Lucy,62921916443,@{jogador}...
Dialogs_HScene_Home_Lucy_RoomNight_Kissing_7_SuckOnBobs_2_Lucy,62921916444,"Por favor, seja um pouco mais gentil"
Dialogs_HScene_Home_Lucy_RoomNight_Kissing_8_FellYourDick_0_Lucy,62921916445,@{jogador}...
Dialogs_HScene_Home_Lucy_RoomNight_Kissing_8_FellYourDick_1_Lucy,62921916446,Algo está me cutucando... lá embaixo
Dialogs_HScene_Home_Lucy_RoomNight_Kissing_8_1Sorry_0_Player,62921916447,"""Ah Merda..."""
Dialogs_HScene_Home_Lucy_RoomNight_Kissing_8_1Sorry_1_Player,62921916448,Sim... desculpe
Dialogs_HScene_Home_Lucy_RoomNight_Kissing_8_2YouLikeIt_0_Player,62921916449,Está gostando?
Dialogs_HScene_Home_Lucy_RoomNight_Kissing_8_2YouLikeIt_1_Lucy,62921916450,Não Sei...
Dialogs_HScene_Home_Lucy_RoomNight_Kissing_9_LetMesee_0_Lucy,62921916451,Deixe-me ver
Dialogs_HScene_Home_Lucy_RoomNight_Kissing_9_LetMesee_1_Player,62921916452,O quê?
Dialogs_HScene_Home_Lucy_RoomNight_Kissing_9_LetMesee_2_Lucy,62921916453,Eu quero ver isso
Dialogs_HScene_Home_Lucy_RoomNight_Kissing_9_LetMesee_3_Lucy,62921916454,"Vamos, não seja tímido"
Dialogs_HScene_Home_Lucy_RoomNight_Kissing_9_LetMesee_4_Lucy,62921916455,Tire suas calças
Dialogs_HScene_Home_Sarah_Kitchen_1_WhatAreU_0_Sarah,62921916456,@{jogador}...
Dialogs_HScene_Home_Sarah_Kitchen_1_WhatAreU_1_Sarah,62921916457,O que você está fazendo?
Dialogs_HScene_Home_Sarah_Kitchen_2_Stp_0_Sarah,62921916458,@{jogador}...
Dialogs_HScene_Home_Sarah_Kitchen_3_PlsPl_0_Sarah,62921916459,Por favor... @{jogador}
Dialogs_HScene_Home_Sarah_Kitchen_4_Stop_0_Sarah,62921916460,Pare...
Dialogs_HScene_Home_Sarah_Kitchen_4_Stop_1_Sarah,62921916461,Não aqui
Dialogs_HScene_Home_Sarah_Kitchen_5_GrbAssFail_0_Sarah,62921916462,É o Suficiente
Dialogs_HScene_Home_Sarah_Kitchen_5_GrbAssFail_1_Sarah,62921916463,"Saia, por favor"
Dialogs_HScene_MiaStoringRoom_AfterKissing_0_Player,62921916464,"""Uau... isso foi quente"""
Dialogs_HScene_MiaStoringRoom_Ah_0_Player,62921916465,Ah ~
Dialogs_HScene_MiaStoringRoom_OnStartSuck_0_Player,62921916466,Mhhh ~
Dialogs_HScene_MiaStoringRoom_SheSpedUp_0_Player,62921916467,MHH ~
Dialogs_HScene_MiaStoringRoom_SheSpedUp_1_Player,62921916468,"""Ela acelerou..."""
Dialogs_HScene_MiaStoringRoom_SheSpedUp_2_Player,62921916469,"""Neste ritmo, não vou durar muito mais"""
Dialogs_HScene_MiaStoringRoom_SheSpedUp_3_Mia,62921916470,.  .  .
Dialogs_HScene_MiaStoringRoom_SheSpedUp_4_Mia,62921916471,Você faz esses sons tão obscenos...
Dialogs_HScene_MiaStoringRoom_SheSpedUp_5_Mia,62921916472,Parece que você realmente gosta do que estou fazendo
Dialogs_HScene_MiaStoringRoom_SheSpedUp_6_Player,62921916473,S...sim ~
Dialogs_HScene_MiaStoringRoom_SheSpedUp_7_Mia,62921916474,Então...
Dialogs_HScene_MiaStoringRoom_StepAway_0_Player,62921916475,Hum?
Dialogs_HScene_MiaStoringRoom_StepAway_1_Player,62921916476,"""Ela se afastou... Eu fiz algo errado?"""
Dialogs_HScene_MiaStoringRoom_WhatAreYouDoing_0_Player,62921916477,O que...?
Dialogs_HScene_MiaStoringRoom_WhyStop_0_Player,62921916478,HM? Por que você parou?
Dialogs_HScene_MiaStoringRoom_Wow_0_Player,62921916479,Mia?
Dialogs_HScene_MiaStoringRoom_Wow_0_Mia,62921916480,Uau...
Dialogs_HScene_MiaStoringRoom_YouLikeIt_0_Mia,62921916481,"Você gosta, @{player}?"
Dialogs_HScene_MiaStoringRoom_YouLikeIt_1_Player,62921916482,S...sim
Dialogs_HScene_SarahSofaMassage_1_BeforeStartMassage_0_Player,62921916483,"""De jeito nenhum ela realmente concordou com isso!"""
Dialogs_HScene_SarahSofaMassage_1_BeforeStartMassage_1_Player,62921916484,"""Quero dizer... eu poderia tentar, mas não tenho idéia de como fazer uma massagem"""
Dialogs_HScene_SarahSofaMassage_1_BeforeStartMassage_2_Player,62921916485,"“Oh Deus... por favor, faça com que ela esteja bêbada o suficiente para não perceber que eu não tenho ideia do que estou fazendo.”"
Dialogs_HScene_SarahSofaMassage_2_HereWeGo_0_Player,62921916486,"""Você vai conseguir, @{player}"""
Dialogs_HScene_SarahSofaMassage_2_HereWeGo_1_Sarah,62921916487,"Mas por favor, seja gentil"
Dialogs_HScene_SarahSofaMassage_2_HereWeGo_2_Sarah,62921916488,...
Dialogs_HScene_SarahSofaMassage_3_StrongHands_0_Sarah,62921916489,Você tem mãos muito fortes
Dialogs_HScene_SarahSofaMassage_3_StrongHands_1_Sarah,62921916490,Eu gosto disso.
Dialogs_HScene_SarahSofaMassage_4_Mhh_0_Sarah,62921916491,Mhhh ~
Dialogs_HScene_Story3_MiaMovie_1_MiaTense_0_Player,62926110720,"""Mia parece um pouco desconfortável... Talvez eu possa fazer algo para ajudá-la a relaxar"""
Dialogs_HScene_Story3_MiaMovie_2_SheOk_0_Player,62926110721,"""Espero que isso não torne as coisas ainda mais estranhas..."""
Dialogs_HScene_Story3_MiaMovie_2_SheOk_1_Player,62926110722," ""Mas ela não está se afastando... Isso é um bom sinal, certo?"""
Dialogs_HScene_Story3_MiaMovie_Ah_0_Mia,62926110723,Ahhh ~
Dialogs_HScene_Story3_MiaMovie_NotUseCondom_0_Mia,62926110724,Por favor... colocar um preservativo
Dialogs_HScene_Story3_MiaMovie_NotUseCondom_1_Mia,62926110725,Você tem um... certo?
Dialogs_HScene_Story3_MiaMovie_NotUseCondom_2_Player,62926110726,"""Ela deve estar brincando comigo, certo?"""
Dialogs_HScene_Story3_MiaMovie_NotUseCondom_3_Mia,62926110727,.  .  .
Dialogs_HScene_Story3_MiaMovie_NotUseCondom_4_Mia,62926110728,Aqui... Eu tenho um comigo
Dialogs_HScene_Story3_MiaMovie_Thanks_0_Mia,62926110729,Obrigado...
Dialogs_HScene_Story3_MiaMovie_Wait_0_Mia,62926110730,<shake>Espera!</shake>
Dialogs_HScene_Story3_SarahSofa_1_YouLIkeIt_0_Player,62926110731,Está gostando?
Dialogs_HScene_Story3_SarahSofa_1_YouLIkeIt_1_Sarah,62926110732,Sim...
Dialogs_HScene_Story3_SarahSofa_1_YouLIkeIt_2_Sarah,62926110733,Está tão bom.
Dialogs_HScene_Story3_SarahSofa_1_YouLIkeIt_3_Sarah,62926110734,Não se esqueça do meu pé direito também
Dialogs_HScene_Story3_SarahSofa_2_Oh_0_Sarah,62926110735,Ah ~
Dialogs_HScene_Story3_SarahSofa_2_Oh_1_Player,62926110736,Você se sente bem?
Dialogs_HScene_Story3_SarahSofa_2_Oh_2_Sarah,62926110737,Sim...
Dialogs_HScene_Story3_SarahSofa_2_Oh_3_Sarah,62926110738,Continue
Dialogs_HScene_Story3_SarahSofa_3_NotComfortable_0_Sarah,62926110739,I don't feel quite right in this position
Dialogs_HScene_Story3_SarahSofa_3_NotComfortable_1_Sarah,62926110740,Deixa eu ficar mais confortável
Dialogs_HScene_Story3_SarahSofa_4_BetterNow_0_Sarah,62926110741,Much better now
Dialogs_HScene_Story3_SarahSofa_5_Enough_0_Sarah,62926110742,"Obrigado, @{player}"
Dialogs_HScene_Story3_SarahSofa_5_Enough_1_Sarah,62926110743,Já chega.
Dialogs_Intro_0_1Moan_0_Sarah,62926110744,Ahhh~
Dialogs_Intro_0_3PlayerStops_0_Sarah,62926110745,Por que você parou?
Dialogs_Intro_0_3PlayerStops_1_Player,62926110746,Benjamin está ligando para você...
Dialogs_Intro_0_3PlayerStops_2_Sarah,62926110747,E?
Dialogs_Intro_0_3PlayerStops_3_Player,62926110748,Pensei que você quisesse responder
Dialogs_Intro_0_3PlayerStops_4_Sarah,62926110749,Você quer que eu faça isso?
Dialogs_Intro_0_3PlayerStops_5_Sarah,62926110750,"Seria muito quente, não seria?"
Dialogs_Intro_0_3PlayerStops_6_Player,62926110751,Seria...
Dialogs_Intro_0_3PlayerStops_7_Sarah,62926110752,Sugiro que você se concentre apenas em mim agora
Dialogs_Intro_0_4Distr_0_Sarah,62926110753,e não se distraia com coisas sem importância
Dialogs_Intro_0_5Twice_0_Player,62926110754,Não precisa pedir duas vezes
Dialogs_Intro_0_6Hm_0_Player,62926110755,Hm?
Dialogs_Intro_1_2BusCallEnd_0_Player,62926110756,Acho que vou desligar agora.
Dialogs_Intro_1_2BusCallEnd_1_Player,62926110757,Talvez tirar mais uma soneca para passar o tempo
Dialogs_Intro_1_2BusCallEnd_2_Emma,62926110758,"Ok, querido"
Dialogs_Intro_1_2BusCallEnd_3_Emma,62926110759,Não se esqueça de me enviar uma mensagem quando chegar à casa da Sarah.
Dialogs_Intro_1_2BusCallEnd_4_Player,62926110760,"Ok, eu não vou."
Dialogs_Intro_1_2BusCallEnd_5_Player,62926110761,Te amo mamãe. Tchau!
Dialogs_Intro_1_2BusCallEnd_6_Emma,62926110762,<shake>Espere!!!</shake>
Dialogs_Intro_1_2BusCallEnd_7_Emma,62926110763,Quase me esqueci
Dialogs_Intro_1_2BusCallEnd_8_Emma,62926110764,"Aqui, acabei de te enviar o número da Sarah."
Dialogs_Intro_1_3SarahsNumber_0_Emma,62926110765,Caso você se perca ou algo aconteça
Dialogs_Intro_1_3SarahsNumber_1_Player,62926110766,"Meu Deus, mãe!"
Dialogs_Intro_1_3SarahsNumber_2_Player,62926110767,Meu coração quase saltou do peito quando você gritou.
Dialogs_Intro_1_3SarahsNumber_3_Emma,62926110768,"Haha, desculpa"
Dialogs_Intro_1_3SarahsNumber_4_Emma,62926110769,Você tem o número?
Dialogs_Intro_1_3SarahsNumber_5_Player,62926110770,"Sim, está no meu celular."
Dialogs_Intro_1_3SarahsNumber_6_Emma,62926110771,"Ok, então aproveite sua soneca! Hee-hee"
Dialogs_Intro_1_3SarahsNumber_7_Player,62926110772,Obrigado. Tchau.
Dialogs_Intro_1_3SarahsNumber_8_Emma,62926110773,Te amo <3
Dialogs_Intro_1_BusCall_0_Player,62926110774,Olá?
Dialogs_Intro_1_BusCall_1_Emma,62926110775,"Ei, @{player}! Por que demorou tanto para atender o telefone?"
Dialogs_Intro_1_BusCall_2_Player,62926110776,"Desculpa, acabei adormecendo."
Dialogs_Intro_1_BusCall_3_Emma,62926110777,Graças a Deus nada de ruim aconteceu...
Dialogs_Intro_1_BusCall_4_Emma,62926110778,"Você não atendeu as três primeiras chamadas, então eu já imaginei o pior..."
Dialogs_Intro_1_BusCall_5_Player,62926110779,"Mãe, estou no ônibus. O que poderia ter acontecido?"
Dialogs_Intro_1_BusCall_6_Emma,62926110780,Como um acidente ou algo assim? Não sei...
Dialogs_Intro_1_BusCall_7_Player,62926110781,"Mãe, você está muito preocupada. Eu sou adulta agora... Estou bem."
Dialogs_Intro_1_BusCall_8_Emma,62926110782,Acho que você está certo... desculpe.
Dialogs_Intro_1_BusCall_9_Emma,62926110783,Como está indo sua viagem?
Dialogs_Intro_1_BusCall_10_Player,62926110784,Bastante longo... não há muito mais a dizer.
Dialogs_Intro_1_BusCall_11_Emma,62926110785,Você já comeu?
Dialogs_Intro_1_BusCall_12_Player,62926110786,"Não, mãe. Não vou morrer de fome em algumas horas de viagem... "
Dialogs_Intro_1_BusCall_13_Emma,62926110787,"Haha, é claro que não."
Dialogs_Intro_1_BusCall_14_Emma,62926110788,Sinto muito se estou deixando você desconfortável...
Dialogs_Intro_1_BusCall_15_Emma,62926110789,Eu não quis dizer isso.
Dialogs_Intro_1_BusCall_16_Emma,62926110790,Sei que você é um adulto e respeito isso.
Dialogs_Intro_1_BusCall_17_Emma,62926110791,"Mas eu sou sua mãe, e as mães sempre se preocupam com os filhos."
Dialogs_Intro_1_BusCall_18_Emma,62926110792,"Não importa a idade que tenham, hee-hee"
Dialogs_Intro_1_BusCall_19_Player,62926110793,Ufa... ótimo...
Dialogs_Intro_1_BusCall_20_Player,62926110794,Agora me sinto culpado por ter falado assim com você...
Dialogs_Intro_2_1Welcome_0_Sarah,62926110795,"Olha só para você, cresceu tanto!"
Dialogs_Intro_2_1Welcome_1_Sarah,62926110796,Que homem bonito!
Dialogs_Intro_2_1Welcome_2_Sarah,62926110797,Você me faz invejar a Emma.
Dialogs_Intro_2_1Welcome_3_Player,62926110798,"Hehe, obrigado, Sarah."
Dialogs_Intro_2_1Welcome_4_Player,62926110799,Você também está ótimo.
Dialogs_Intro_2_1Welcome_5_Sarah,62926110800,Sra. Sarah?
Dialogs_Intro_2_1Welcome_6_Sarah,62926110801,Eu estou assim tão velha?
Dialogs_Intro_2_1Welcome_7_Player,62926110802,"Ah... não, de forma alguma... É só que..."
Dialogs_Intro_2_1Welcome_8_Sarah,62926110803,Acho que você já não está nessa idade.
Dialogs_Intro_2_1Welcome_9_Sarah,62926110804,"De qualquer forma, como foi a viagem de ônibus?"
Dialogs_Intro_2_1Welcome_10_Player,62926110805,"Foi longo, mas não foi tão ruim assim."
Dialogs_Intro_2_1Welcome_11_Player,62926110806,"Dormi a maior parte do tempo, então foi bom."
Dialogs_Intro_2_1Welcome_12_Sarah,62926110807,É bom ouvir isso.
Dialogs_Intro_2_1Welcome_13_Sarah,62926110808,Que bom que você conseguiu!
Dialogs_Intro_2_1Welcome_14_Sarah,62926110809,"Oh, senti tanta falta de você, @{player}!"
Dialogs_Intro_2_1Welcome_15_Sarah,62926110810,"Temos muito o que conversar, mas..."
Dialogs_Intro_2_1Welcome_16_Sarah,62926110811,...Ainda preciso terminar de cozinhar.
Dialogs_Intro_2_1Welcome_17_Sarah,62926110812,"Então, quero mostrar o seu novo quarto."
Dialogs_Intro_2_1Welcome_18_Sarah,62926110813,E mais tarde conversaremos mais.
Dialogs_Intro_2_2FollowSarah_0_Sarah,62926110814,Venha comigo!
Dialogs_Intro_2_3RoomDoor_0_Sarah,62926110815,Aqui está
Dialogs_Intro_2_3RoomDoor_1_Sarah,62926110816,Atrás dessa porta está o seu novo quarto para os próximos dias<?emotion=13>...
Dialogs_Intro_2_3RoomDoor_2_Sarah,62926110817,Os próximos...
Dialogs_Intro_2_3RoomDoor_3_Sarah,62926110818,"... Pelo tempo de sua estadia, não importa quanto tempo seja."
Dialogs_Intro_2_3RoomDoor_4_Sarah,62926110819,"Vá lá, abra a porta."
Dialogs_Intro_2_Hello_0_Player,62926110820,Olá!? Tem alguém em casa?
Dialogs_Intro_3_1InteractSarah_0_Sarah,62926110821,"Hm? Você não quer ver? "
Dialogs_Intro_3_SrResponse_0_Sarah,62926110822,Hm?
Dialogs_Intro_3_SrResponse_1_Sarah,62926110823,"Meu Deus, você está aqui!"
Dialogs_Intro_4_MovingIn_0_Sarah,62926110824,"Então, o que você acha? "
Dialogs_Intro_4_1MovingInEmpty1_0_Player,62926110825,"Bem, parece um pouco vazio."
Dialogs_Intro_4_1MovingInEmpty1_1_Sarah,62926110826,Você não gosta?
Dialogs_Intro_4_1MovingInEmpty1_2_Player,62926110827,"O quê? Não! Não foi isso que eu quis dizer, é legal..."
Dialogs_Intro_4_1MovingInEmpty1_3_Player,62926110828,Espere...
Dialogs_Intro_4_1MovingInEmpty1_4_Sarah,62926110829,Hahahaha!
Dialogs_Intro_4_1MovingInEmpty1_5_Sarah,62926110830,"Não se preocupe, tudo bem. Você deveria ter visto sua cara."
Dialogs_Intro_4_1MovingInEmpty1_6_Player,62926110831,"Sim, claro... "
Dialogs_Intro_4_2MovingInNice_0_Player,62926110832,É bom.
Dialogs_Intro_4_2MovingInNice_1_Sarah,62926110833,Fico feliz que você tenha gostado.
Dialogs_Intro_4_2MovingInSmall_0_Player,62926110834,Tenho que admitir que é bem pequeno.
Dialogs_Intro_4_2MovingInSmall_1_Sarah,62926110835,"Sim, talvez você tenha razão."
Dialogs_Intro_5_1SuchHonor_0_Player,62926110836,É uma grande honra para mim ser o primeiro residente do quarto.
Dialogs_Intro_5_1SuchHonor_1_Player,62926110837,Vou tratá-la como uma suíte real e me considerar privilegiado por poder ficar aqui! :)
Dialogs_Intro_5_1SuchHonor_2_Sarah,62926110838,"<?rel_add=1>Só não comece a exigir serviço de quarto, Vossa Majestade."
Dialogs_Intro_5_1SuchHonor_3_Sarah,62926110839,Mas talvez eu faça um sanduíche para você.
Dialogs_Intro_5_1SuchHonor_4_Sarah,62926110840,Se você pedir gentilmente...
Dialogs_Intro_5_1SuchHonor_5_Sarah,62926110841,"A propósito, sobre comida"
Dialogs_Intro_5_2Cool_0_Player,62926110842,Isso é legal.
Dialogs_Intro_5_2Cool_1_Sarah,62926110843,"É, é mesmo."
Dialogs_Intro_5_3FinishRoom_0_Sarah,62926110844,"Como eu disse antes, estou um pouco ocupado preparando a comida."
Dialogs_Intro_5_3FinishRoom_1_Sarah,62930305024,Benjamin e as meninas vão chegar em casa em breve.
Dialogs_Intro_5_3FinishRoom_2_Sarah,62930305025,"Fique à vontade e, quando terminar, venha se juntar a mim na cozinha."
Dialogs_Intro_5_3FinishRoom_3_Sarah,62930305026,Gostaria de ter a sua companhia.
Dialogs_Intro_5_3FinishRoom_4_Player,62930305027,Claro!
Dialogs_Intro_5_3FinishRoom_5_Sarah,62930305028,Divirta-se!
Dialogs_Intro_5_4SrLeavesRoom_0_Sarah,62930305029,Até mais
Dialogs_Intro_5_FinishRoom_0_Sarah,62930305030,"Originalmente, era para ser o escritório de Benjamin."
Dialogs_Intro_5_FinishRoom_1_Sarah,62930305031,Mas então ele foi promovido e começou a passar cada vez mais tempo no escritório.
Dialogs_Intro_5_FinishRoom_2_Sarah,62930305032,"Então, esta sala ficou meio que inútil..."
Dialogs_Intro_5_FinishRoom_3_Sarah,62930305033,Pensamos em fazer um quarto para os hóspedes...
Dialogs_Intro_5_FinishRoom_4_Sarah,62930305034,"Você será seu primeiro hóspede, aliás."
Dialogs_Intro_6_1_PlayerWonders_0_Player,62930305035,Hm? Alguém me enviou uma mensagem.
Dialogs_Intro_7_AfterChatFinish_0_Player,62930305036,Acho que ela está ocupada no trabalho...
Dialogs_Intro_7_AfterChatFinish_1_Player,62930305037,. . .
Dialogs_Intro_7_AfterChatFinish_2_Player,62930305038,"Tudo bem, terminei de desfazer as malas aqui."
Dialogs_Intro_7_AfterChatFinish_3_Player,62930305039,Agora posso descer as escadas.
Dialogs_Intro_8_SarahKitchen_0_Sarah,62930305040,Aí está você
Dialogs_Intro_8_SarahKitchen_1_Sarah,62930305041,"Você chegou bem na hora, querido"
Dialogs_Intro_8_SarahKitchen_2_Sarah,62930305042,"A comida está pronta, vá lavar as mãos."
Dialogs_Intro_9_1FatherContinue_0_Player,62930305043,Espero que ele tenha lavado as mãos.
Dialogs_Intro_9_1FatherContinue_1_Benjamin,62930305044,"Há quanto tempo, rapazinho!"
Dialogs_Intro_9_1FatherContinue_2_Benjamin,62930305045,"Acho que “homenzinho” já não é mais o termo certo, não é?"
Dialogs_Intro_9_FatherSpeaks_0_Benjamin,62930305046,Olá!
Dialogs_Intro_10_GirlsAreHome_0_Lucy,62930305047,Chegamos em casa!
Dialogs_Intro_10_GirlsAreHome_0_Lisa,62930305048,Chegamos em casa!
Dialogs_Intro_10_GirlsAreHome_1_Lucy,62930305049,@{player}!? É você?
Dialogs_Intro_10_GirlsAreHome_2_Player,62930305050,Sim...
Dialogs_Intro_10_GirlsAreHome_3_Lucy,62930305051,Nossa! É tão bom ver você!
Dialogs_Intro_11_LisaHi_0_Lisa,62930305052,Oi
Dialogs_Intro_11_1Revenge_0_Player,62930305053,"Haha, você está certo."
Dialogs_Intro_11_1Revenge_1_Player,62930305054,"Agora que estou maior, vou fazer você pagar por todos esses anos de bullying. Hehehe"
Dialogs_Intro_11_1Revenge_2_Lucy,62930305055,.  .  .
Dialogs_Intro_11_1Revenge_3_Lucy,62930305056,Sim... Acho que sim.
Dialogs_Intro_11_2GoodToSeeYou_0_Player,62930305057,"Também estou muito feliz em te ver, Lucy."
Dialogs_Intro_11_3Complimet_0_Player,62930305058,"Você também mudou, Lucy."
Dialogs_Intro_11_3Complimet_1_Player,62930305059,Você ficou muito bonita e feminina.
